Shipment_ID,Tracking_Code,Carrier_Name,Origin_Facility,Destination_Facility,Cargo_Type,Cargo_Value_USD,Route_Distance_KM,Route_Type,Ambient_Avg_Temp_C,Ambient_Peak_Temp_C,Reefer_Set_Point_C,Reefer_Internal_Temp_C,Reefer_Max_Internal_Temp_C,Compressor_Age_Years,Compressor_Run_Hours,Compressor_Vibration_RMS,Door_Open_Events,Door_Open_Total_Mins,Insulation_Seal_Score,Thermal_Excursion_Minutes,Mean_Kinetic_Temp_C,Quality_Degradation_Score,Spoilage_Flag,Predicted_Spoilage_Risk,Risk_Category,Prescriptive_Action
SHP-1252,AB-REEFER-8252,ArcticLogistics Global,Haryana Bottling Facility,Goa Coastal Transit Hub,Pharma Biologics & Vaccines,221059.72,717,Long Haul,37.01,43.03,4.0,5.85,12.04,3.1,14.12,0.423,5,49,74.9,96,8.2,98.74,1,0.9479,Critical Risk (Immediate Action),CRITICAL: Quash for Biologics Potency & Cold-Chain Excursion Audit; Do Not Release to Cold-Room
SHP-1253,AB-REEFER-8253,ThermoHaul Freight,Maharashtra Distribution Center,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,24091.23,799,Long Haul,39.76,46.15,3.5,6.55,11.29,2.5,11.45,0.347,5,57,64.4,99,8.35,53.75,1,0.9478,Critical Risk (Immediate Action),CRITICAL: Inspect for Flavour Skunking & Colloidal Haze at Inbound Gate; Reroute to Priority Cross-Dock
SHP-1254,AB-REEFER-8254,ThermoHaul Freight,Maharashtra Distribution Center,Hyderabad Metro Depot,Pharma Biologics & Vaccines,243461.22,1257,Cross-Country,37.36,43.25,4.0,5.38,11.34,5.2,21.86,0.831,5,59,87.8,82,7.64,50.41,1,0.8233,Critical Risk (Immediate Action),CRITICAL: Quash for Biologics Potency & Cold-Chain Excursion Audit; Do Not Release to Cold-Room
SHP-1255,AB-REEFER-8255,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Goa Coastal Transit Hub,Pasteurized Keg Beer / Premium Lager,39805.51,1057,Cross-Country,29.32,33.13,3.5,4.46,7.19,4.0,20.79,0.704,5,25,77.1,0,5.5,18.81,0,0.0019,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1256,AB-REEFER-8256,ColdFleet Express,Haryana Bottling Facility,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,38327.62,635,Mid Haul,41.3,48.23,3.5,5.58,9.57,1.9,14.87,0.467,1,5,75.7,84,7.1,32.58,0,0.0273,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1257,AB-REEFER-8257,PolarTrans Logistics,Maharashtra Distribution Center,Hyderabad Metro Depot,Pasteurized Keg Beer / Premium Lager,27103.21,561,Mid Haul,33.92,38.78,3.5,4.19,6.77,8.2,12.57,0.905,1,8,94.4,0,5.17,3.14,0,0.0017,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1258,AB-REEFER-8258,PolarTrans Logistics,Punjab Regional Cold Hub,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,51712.05,753,Long Haul,40.07,42.8,3.5,6.4,16.57,3.9,11.02,0.833,12,153,83.9,158,10.26,100.0,1,0.9892,Critical Risk (Immediate Action),CRITICAL: Inspect for Flavour Skunking & Colloidal Haze at Inbound Gate; Reroute to Priority Cross-Dock
SHP-1259,AB-REEFER-8259,PolarTrans Logistics,AB InBev Brewery - Bengaluru Hub,Goa Coastal Transit Hub,Pharma Biologics & Vaccines,214119.01,241,Short Haul,31.03,34.49,4.0,6.24,10.62,5.8,4.26,0.575,8,57,71.1,59,7.9,9.3,0,0.0029,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1260,AB-REEFER-8260,ArcticLogistics Global,Gujarat BioPharma Park,Hyderabad Metro Depot,Pasteurized Keg Beer / Premium Lager,33143.02,1169,Cross-Country,39.27,42.72,3.5,5.23,8.58,7.0,18.97,0.413,2,12,66.9,103,6.5,49.94,0,0.0384,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1261,AB-REEFER-8261,PolarTrans Logistics,AB InBev Brewery - Bengaluru Hub,Goa Coastal Transit Hub,Pasteurized Keg Beer / Premium Lager,46177.17,712,Long Haul,32.84,35.91,3.5,5.63,8.25,4.0,14.51,0.261,1,5,98.7,60,6.63,28.1,0,0.0016,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1262,AB-REEFER-8262,PolarTrans Logistics,AB InBev Brewery - Bengaluru Hub,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,50210.45,929,Long Haul,28.25,31.11,3.5,3.62,7.29,5.0,22.54,0.697,2,17,97.9,0,5.01,6.26,0,0.0015,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1263,AB-REEFER-8263,ArcticLogistics Global,Punjab Regional Cold Hub,Kolkata Eastern Terminal,Fresh Dairy & Perishables,28103.29,800,Long Haul,26.69,32.57,2.5,4.09,6.56,3.8,18.16,0.33,2,22,77.4,120,5.03,48.76,0,0.0225,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1264,AB-REEFER-8264,PolarTrans Logistics,Punjab Regional Cold Hub,Hyderabad Metro Depot,Fresh Dairy & Perishables,32587.6,472,Mid Haul,33.33,36.47,2.5,4.38,7.25,4.0,11.04,0.612,1,13,74.5,85,5.47,47.84,0,0.0452,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1265,AB-REEFER-8265,ArcticLogistics Global,Gujarat BioPharma Park,Delhi NCR Mega Fulfillment,Pharma Biologics & Vaccines,193904.71,419,Mid Haul,41.95,47.28,4.0,6.01,9.35,0.9,7.01,0.298,1,13,93.9,35,7.28,5.07,0,0.0013,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1266,AB-REEFER-8266,ArcticLogistics Global,Gujarat BioPharma Park,Delhi NCR Mega Fulfillment,Pharma Biologics & Vaccines,99938.1,668,Long Haul,37.88,41.24,4.0,4.98,8.65,0.8,15.26,0.296,1,7,62.5,64,6.37,48.53,0,0.0516,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1267,AB-REEFER-8267,ArcticLogistics Global,Punjab Regional Cold Hub,Goa Coastal Transit Hub,Pharma Biologics & Vaccines,244299.33,387,Mid Haul,29.61,34.74,4.0,5.94,9.66,1.5,7.85,0.523,3,26,64.6,105,7.35,47.32,0,0.1116,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1268,AB-REEFER-8268,PolarTrans Logistics,Haryana Bottling Facility,Hyderabad Metro Depot,Frozen Foods & Confectionery,27185.94,630,Mid Haul,32.51,37.17,-20.0,-18.73,-14.83,8.2,10.66,0.745,1,8,74.2,0,-17.25,15.65,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1269,AB-REEFER-8269,ColdFleet Express,Gujarat BioPharma Park,Goa Coastal Transit Hub,Pharma Biologics & Vaccines,272246.76,1308,Cross-Country,26.1,28.84,4.0,5.32,9.86,1.7,30.91,0.867,3,39,68.9,51,7.05,12.24,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1270,AB-REEFER-8270,ColdFleet Express,Haryana Bottling Facility,Hyderabad Metro Depot,Pasteurized Keg Beer / Premium Lager,34281.19,912,Long Haul,32.33,39.6,3.5,5.76,8.54,7.8,22.38,0.659,2,11,67.7,28,6.82,8.34,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1271,AB-REEFER-8271,ThermoHaul Freight,Haryana Bottling Facility,Goa Coastal Transit Hub,Pasteurized Keg Beer / Premium Lager,42070.33,626,Mid Haul,31.91,35.48,3.5,4.42,8.76,7.6,8.32,0.601,2,14,74.6,37,6.07,13.07,0,0.0022,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1272,AB-REEFER-8272,ColdFleet Express,Maharashtra Distribution Center,Delhi NCR Mega Fulfillment,Fresh Dairy & Perishables,27253.98,435,Mid Haul,37.32,44.43,2.5,4.19,6.61,6.2,9.5,0.818,1,7,88.5,25,5.11,17.4,0,0.0024,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1273,AB-REEFER-8273,ThermoHaul Freight,Haryana Bottling Facility,Hyderabad Metro Depot,Pasteurized Keg Beer / Premium Lager,48962.22,1176,Cross-Country,33.53,39.51,3.5,5.59,17.13,5.1,23.98,0.207,12,161,74.1,171,9.98,100.0,1,0.991,Critical Risk (Immediate Action),CRITICAL: Inspect for Flavour Skunking & Colloidal Haze at Inbound Gate; Reroute to Priority Cross-Dock
SHP-1274,AB-REEFER-8274,ArcticLogistics Global,Punjab Regional Cold Hub,Kolkata Eastern Terminal,Pharma Biologics & Vaccines,258983.45,583,Mid Haul,29.76,32.63,4.0,6.47,9.69,5.2,9.31,0.679,3,35,70.6,75,7.69,42.84,0,0.0287,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1275,AB-REEFER-8275,ArcticLogistics Global,AB InBev Brewery - Bengaluru Hub,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,46142.11,530,Mid Haul,40.7,47.68,3.5,4.72,7.09,7.9,8.94,0.349,1,6,91.5,0,5.62,2.26,0,0.0014,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1276,AB-REEFER-8276,ThermoHaul Freight,Maharashtra Distribution Center,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,42429.34,795,Long Haul,34.84,40.16,3.5,6.03,11.14,6.4,16.34,0.851,3,33,73.4,106,7.97,51.75,1,0.5027,Moderate Risk (Monitor),WARNING: Schedule Reefer Compressor Inspection & Door Seal Re-calibration at Hub
SHP-1277,AB-REEFER-8277,ArcticLogistics Global,Maharashtra Distribution Center,Delhi NCR Mega Fulfillment,Fresh Dairy & Perishables,33348.44,236,Short Haul,38.91,43.21,2.5,4.64,11.06,4.4,5.28,0.732,8,73,78.6,204,7.08,97.91,1,0.9808,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-1278,AB-REEFER-8278,ThermoHaul Freight,Punjab Regional Cold Hub,Goa Coastal Transit Hub,Pharma Biologics & Vaccines,158721.25,869,Long Haul,37.81,42.32,4.0,5.44,10.43,1.1,12.8,0.89,3,33,63.9,102,7.34,49.57,0,0.1251,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1279,AB-REEFER-8279,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Delhi NCR Mega Fulfillment,Frozen Foods & Confectionery,32711.29,1089,Cross-Country,26.53,34.01,-20.0,-19.49,-15.08,1.3,17.95,0.482,2,13,85.9,0,-17.81,2.53,0,0.0012,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1280,AB-REEFER-8280,ColdFleet Express,Gujarat BioPharma Park,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,39676.03,242,Short Haul,37.55,43.92,3.5,6.11,12.63,1.7,4.27,0.69,12,75,67.8,84,8.59,33.8,0,0.8047,Critical Risk (Immediate Action),CRITICAL: Inspect for Flavour Skunking & Colloidal Haze at Inbound Gate; Reroute to Priority Cross-Dock
SHP-1281,AB-REEFER-8281,ColdFleet Express,Punjab Regional Cold Hub,Goa Coastal Transit Hub,Pharma Biologics & Vaccines,136934.16,740,Long Haul,29.9,37.18,4.0,5.71,8.96,4.2,17.1,0.63,1,8,74.2,18,6.95,7.3,0,0.0016,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1282,AB-REEFER-8282,ThermoHaul Freight,Punjab Regional Cold Hub,Hyderabad Metro Depot,Pasteurized Keg Beer / Premium Lager,47668.74,810,Long Haul,33.47,40.14,3.5,5.49,9.56,1.9,19.74,0.85,3,27,95.0,63,7.04,24.72,0,0.0065,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1283,AB-REEFER-8283,ThermoHaul Freight,Gujarat BioPharma Park,Goa Coastal Transit Hub,Pharma Biologics & Vaccines,274735.78,945,Long Haul,32.2,36.25,4.0,4.41,7.83,0.7,22.35,0.301,1,6,89.2,10,5.71,8.47,0,0.0014,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1284,AB-REEFER-8284,ArcticLogistics Global,Maharashtra Distribution Center,Hyderabad Metro Depot,Fresh Dairy & Perishables,21659.17,811,Long Haul,30.6,33.86,2.5,4.23,8.0,4.7,15.7,0.27,1,10,83.1,93,5.66,41.5,0,0.0164,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1285,AB-REEFER-8285,PolarTrans Logistics,Gujarat BioPharma Park,Hyderabad Metro Depot,Pasteurized Keg Beer / Premium Lager,26841.88,515,Mid Haul,26.21,32.82,3.5,5.27,8.7,5.6,11.08,0.797,2,13,81.9,59,6.57,26.57,0,0.0019,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1286,AB-REEFER-8286,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Goa Coastal Transit Hub,Fresh Dairy & Perishables,21518.25,402,Mid Haul,31.48,38.75,2.5,3.42,6.26,2.4,9.32,0.788,3,22,97.7,60,4.5,10.33,0,0.004,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1287,AB-REEFER-8287,ArcticLogistics Global,Punjab Regional Cold Hub,Mumbai Urban Distribution Center,Pharma Biologics & Vaccines,189440.71,299,Short Haul,40.14,45.4,4.0,5.28,10.58,5.4,5.4,0.716,3,36,83.7,97,7.29,48.64,0,0.0655,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1288,AB-REEFER-8288,ThermoHaul Freight,Maharashtra Distribution Center,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,27927.43,449,Mid Haul,26.1,32.13,3.5,4.01,8.88,8.0,10.71,0.755,3,41,96.3,34,5.86,3.56,0,0.0019,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1289,AB-REEFER-8289,ArcticLogistics Global,Punjab Regional Cold Hub,Goa Coastal Transit Hub,Pasteurized Keg Beer / Premium Lager,50468.2,660,Long Haul,27.17,32.67,3.5,5.71,9.39,4.7,14.69,0.338,5,37,63.5,45,7.11,25.41,0,0.0027,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1290,AB-REEFER-8290,ColdFleet Express,AB InBev Brewery - Bengaluru Hub,Kolkata Eastern Terminal,Fresh Dairy & Perishables,29730.45,825,Long Haul,30.16,34.16,2.5,4.3,6.46,5.8,16.1,0.706,2,13,76.5,122,5.12,42.99,0,0.013,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1291,AB-REEFER-8291,ArcticLogistics Global,Punjab Regional Cold Hub,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,31490.02,561,Mid Haul,27.55,32.21,3.5,4.52,9.43,3.2,12.12,0.863,5,50,73.2,59,6.39,30.74,0,0.0033,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1292,AB-REEFER-8292,ThermoHaul Freight,Gujarat BioPharma Park,Hyderabad Metro Depot,Pasteurized Keg Beer / Premium Lager,51756.24,650,Long Haul,26.87,31.83,3.5,4.91,13.07,1.2,14.28,0.3,12,88,97.7,128,8.01,52.94,1,0.8861,Critical Risk (Immediate Action),CRITICAL: Inspect for Flavour Skunking & Colloidal Haze at Inbound Gate; Reroute to Priority Cross-Dock
SHP-1293,AB-REEFER-8293,ArcticLogistics Global,Maharashtra Distribution Center,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,28337.64,745,Long Haul,29.01,33.87,3.5,6.05,9.66,7.6,14.34,0.625,2,12,71.5,41,7.42,31.97,0,0.0013,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1294,AB-REEFER-8294,PolarTrans Logistics,Maharashtra Distribution Center,Goa Coastal Transit Hub,Frozen Foods & Confectionery,21603.03,138,Short Haul,26.4,32.67,-20.0,-18.88,-14.01,1.7,2.47,0.357,3,39,67.8,0,-17.03,15.27,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1295,AB-REEFER-8295,PolarTrans Logistics,Gujarat BioPharma Park,Mumbai Urban Distribution Center,Fresh Dairy & Perishables,22587.36,723,Long Haul,37.86,42.0,2.5,3.34,5.84,4.4,14.13,0.894,1,6,71.7,42,4.29,10.66,0,0.0032,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1296,AB-REEFER-8296,ArcticLogistics Global,Punjab Regional Cold Hub,Delhi NCR Mega Fulfillment,Frozen Foods & Confectionery,17618.52,642,Mid Haul,40.75,44.14,-20.0,-17.35,-12.08,4.7,9.94,0.586,5,48,70.9,52,-15.35,16.32,0,0.0028,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1297,AB-REEFER-8297,ColdFleet Express,Punjab Regional Cold Hub,Hyderabad Metro Depot,Fresh Dairy & Perishables,12268.13,705,Long Haul,31.31,34.12,2.5,4.19,5.97,4.7,10.81,0.586,1,9,69.5,12,4.87,7.87,0,0.0039,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1298,AB-REEFER-8298,ArcticLogistics Global,Haryana Bottling Facility,Mumbai Urban Distribution Center,Frozen Foods & Confectionery,32153.85,654,Long Haul,27.46,32.12,-20.0,-18.43,-14.23,2.3,14.37,0.806,3,28,89.5,0,-16.83,8.08,0,0.002,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1299,AB-REEFER-8299,PolarTrans Logistics,Maharashtra Distribution Center,Hyderabad Metro Depot,Fresh Dairy & Perishables,33538.65,798,Long Haul,29.78,33.12,2.5,3.85,7.5,3.2,16.8,0.752,2,15,79.7,41,5.24,4.75,0,0.0028,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1300,AB-REEFER-8300,ColdFleet Express,Punjab Regional Cold Hub,Hyderabad Metro Depot,Frozen Foods & Confectionery,20510.01,518,Mid Haul,29.35,34.95,-20.0,-18.22,-11.85,2.5,7.43,0.205,8,84,65.3,70,-15.8,49.65,0,0.1205,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1301,AB-REEFER-8301,ColdFleet Express,Gujarat BioPharma Park,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,24731.62,404,Mid Haul,30.02,33.94,3.5,4.64,8.42,5.7,10.8,0.607,2,19,80.2,29,6.08,10.31,0,0.0022,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1302,AB-REEFER-8302,ArcticLogistics Global,Haryana Bottling Facility,Hyderabad Metro Depot,Fresh Dairy & Perishables,30231.29,840,Long Haul,37.94,43.59,2.5,3.85,7.41,3.9,14.86,0.487,2,18,65.1,41,5.2,10.06,0,0.0038,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1303,AB-REEFER-8303,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,23187.13,584,Mid Haul,41.44,47.08,3.5,4.78,8.4,1.7,13.7,0.455,3,25,90.6,48,6.16,28.89,0,0.0019,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1304,AB-REEFER-8304,ArcticLogistics Global,Haryana Bottling Facility,Delhi NCR Mega Fulfillment,Pharma Biologics & Vaccines,255762.15,114,Short Haul,33.1,36.79,4.0,5.92,10.24,2.6,2.23,0.828,3,14,68.3,59,7.56,14.53,0,0.0021,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1305,AB-REEFER-8305,ColdFleet Express,Gujarat BioPharma Park,Hyderabad Metro Depot,Fresh Dairy & Perishables,20508.94,862,Long Haul,40.38,43.77,2.5,3.56,9.84,2.8,15.41,0.507,8,73,80.2,105,5.95,45.57,0,0.1104,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1306,AB-REEFER-8306,ColdFleet Express,Haryana Bottling Facility,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,22893.16,729,Long Haul,34.07,40.59,3.5,4.23,6.4,4.9,17.61,0.388,3,17,89.1,0,5.05,5.64,0,0.0016,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1307,AB-REEFER-8307,ThermoHaul Freight,Maharashtra Distribution Center,Goa Coastal Transit Hub,Pasteurized Keg Beer / Premium Lager,44608.66,449,Mid Haul,39.85,46.74,3.5,5.46,7.55,6.8,10.86,0.472,1,13,85.6,0,6.25,12.82,0,0.0017,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1308,AB-REEFER-8308,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,37866.82,141,Short Haul,32.68,39.16,3.5,4.89,7.93,4.8,2.06,0.942,3,27,73.0,0,6.05,13.5,0,0.0023,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1309,AB-REEFER-8309,PolarTrans Logistics,Punjab Regional Cold Hub,Kolkata Eastern Terminal,Frozen Foods & Confectionery,33413.39,673,Long Haul,41.06,47.26,-20.0,-18.29,-13.89,4.8,11.05,0.612,2,24,84.1,91,-16.62,41.75,0,0.0166,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1310,AB-REEFER-8310,PolarTrans Logistics,Haryana Bottling Facility,Hyderabad Metro Depot,Frozen Foods & Confectionery,38844.4,375,Mid Haul,26.65,33.19,-20.0,-19.5,-16.19,5.9,7.22,0.221,1,4,84.5,10,-18.24,5.04,0,0.0014,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1311,AB-REEFER-8311,ArcticLogistics Global,Punjab Regional Cold Hub,Kolkata Eastern Terminal,Frozen Foods & Confectionery,32629.65,609,Mid Haul,33.29,38.08,-20.0,-18.69,-13.69,0.6,13.84,0.813,3,22,72.3,19,-16.79,16.81,0,0.0021,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1312,AB-REEFER-8312,PolarTrans Logistics,AB InBev Brewery - Bengaluru Hub,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,32532.29,463,Mid Haul,40.16,47.43,3.5,5.32,8.22,8.1,8.4,0.321,1,4,66.6,257,6.42,51.71,1,0.9169,Critical Risk (Immediate Action),CRITICAL: Inspect for Flavour Skunking & Colloidal Haze at Inbound Gate; Reroute to Priority Cross-Dock
SHP-1313,AB-REEFER-8313,ThermoHaul Freight,Gujarat BioPharma Park,Goa Coastal Transit Hub,Pasteurized Keg Beer / Premium Lager,42055.75,195,Short Haul,39.52,43.79,3.5,4.05,7.43,0.9,2.88,0.277,5,34,75.7,0,5.33,17.1,0,0.0013,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1314,AB-REEFER-8314,ThermoHaul Freight,Haryana Bottling Facility,Hyderabad Metro Depot,Fresh Dairy & Perishables,22723.05,439,Mid Haul,39.64,43.13,2.5,3.39,10.52,8.3,8.99,0.309,12,78,83.7,95,6.1,99.22,1,0.9329,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-1315,AB-REEFER-8315,PolarTrans Logistics,Punjab Regional Cold Hub,Mumbai Urban Distribution Center,Fresh Dairy & Perishables,33930.16,695,Long Haul,39.74,42.28,2.5,4.17,6.22,0.9,13.65,0.856,1,8,85.3,39,4.95,4.52,0,0.0032,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1316,AB-REEFER-8316,ThermoHaul Freight,Punjab Regional Cold Hub,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,32105.78,306,Mid Haul,32.36,39.41,3.5,5.8,8.33,8.1,6.14,0.9,1,4,72.9,33,6.76,9.72,0,0.0034,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1317,AB-REEFER-8317,PolarTrans Logistics,Haryana Bottling Facility,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,23933.13,754,Long Haul,37.74,42.94,3.5,4.28,8.28,2.1,12.79,0.518,3,16,91.6,29,5.8,10.51,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1318,AB-REEFER-8318,PolarTrans Logistics,Gujarat BioPharma Park,Hyderabad Metro Depot,Fresh Dairy & Perishables,27411.15,740,Long Haul,30.05,36.6,2.5,3.61,9.1,8.1,15.87,0.748,3,38,86.5,107,5.7,45.35,0,0.0116,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1319,AB-REEFER-8319,ColdFleet Express,Gujarat BioPharma Park,Hyderabad Metro Depot,Pharma Biologics & Vaccines,263205.49,579,Mid Haul,31.59,37.93,4.0,5.75,19.89,3.6,11.89,0.479,16,221,93.3,228,11.12,92.88,1,0.9859,Critical Risk (Immediate Action),CRITICAL: Quash for Biologics Potency & Cold-Chain Excursion Audit; Do Not Release to Cold-Room
SHP-1320,AB-REEFER-8320,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Delhi NCR Mega Fulfillment,Fresh Dairy & Perishables,23101.74,572,Mid Haul,31.87,38.11,2.5,4.13,7.51,7.5,8.64,0.87,2,22,74.6,84,5.41,47.67,0,0.0487,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
